timestamp,war_number,winner,conquest_start_time,war_time,minutes_since_war_start,total_maps,total_enlistments,total_colonial_casualties,total_warden_casualties
2025-06-24T00:28:28.843918+00:00,126,NONE,1750267807839,5d 6h 58m,7618,43,134044,467499,449601
2025-06-24T00:43:42.903728+00:00,126,NONE,1750267807839,5d 7h 13m,7633,43,134199,468251,450372
2025-06-24T00:58:57.221181+00:00,126,NONE,1750267807839,5d 7h 28m,7648,43,134327,469062,451150
2025-06-24T01:14:11.464376+00:00,126,NONE,1750267807839,5d 7h 44m,7664,43,134474,469764,451871
2025-06-24T01:29:25.777973+00:00,126,NONE,1750267807839,5d 7h 59m,7679,43,134619,470523,452567
2025-06-24T01:44:39.994985+00:00,126,NONE,1750267807839,5d 8h 14m,7694,43,134755,471413,453378
2025-06-24T01:59:54.094559+00:00,126,NONE,1750267807839,5d 8h 29m,7709,43,134883,472188,454235
2025-06-24T02:15:08.172909+00:00,126,NONE,1750267807839,5d 8h 45m,7725,43,135000,472970,454969
2025-06-24T02:30:22.657102+00:00,126,NONE,1750267807839,5d 9h 0m,7740,43,135113,473580,455688
2025-06-24T02:45:37.808277+00:00,126,NONE,1750267807839,5d 9h 15m,7755,43,135233,474259,456358
2025-06-24T03:00:54.414113+00:00,126,NONE,1750267807839,5d 9h 30m,7770,43,135364,474814,456872
2025-06-24T03:16:08.554210+00:00,126,NONE,1750267807839,5d 9h 46m,7786,43,135503,475498,457571
2025-06-24T03:31:22.680124+00:00,126,NONE,1750267807839,5d 10h 1m,7801,43,135625,476006,458057
2025-06-24T03:46:39.865449+00:00,126,NONE,1750267807839,5d 10h 16m,7816,43,135776,476825,458831
2025-06-24T04:01:54.395065+00:00,126,NONE,1750267807839,5d 10h 31m,7831,43,135881,477409,459316
2025-06-24T04:17:14.579395+00:00,126,NONE,1750267807839,5d 10h 47m,7847,43,135985,478176,459927
2025-06-24T04:32:29.046621+00:00,126,NONE,1750267807839,5d 11h 2m,7862,43,136087,478633,460343
2025-06-24T04:47:44.314865+00:00,126,NONE,1750267807839,5d 11h 17m,7877,43,136215,479324,460938
2025-06-24T05:02:59.042298+00:00,126,NONE,1750267807839,5d 11h 32m,7892,43,136323,479783,461286
2025-06-24T05:18:13.666430+00:00,126,NONE,1750267807839,5d 11h 48m,7908,43,136431,480400,461775
2025-06-24T05:33:28.292475+00:00,126,NONE,1750267807839,5d 12h 3m,7923,43,136511,480803,462141
2025-06-24T06:24:38.291695+00:00,126,NONE,1750267807839,5d 12h 54m,7974,43,136785,482266,463343
2025-06-24T06:39:53.728105+00:00,126,NONE,1750267807839,5d 13h 9m,7989,43,136858,482638,463615
2025-06-24T06:55:07.929572+00:00,126,NONE,1750267807839,5d 13h 25m,8005,43,136938,483001,463906
2025-06-24T07:10:23.117451+00:00,126,NONE,1750267807839,5d 13h 40m,8020,43,137004,483346,464218
2025-06-24T07:25:53.160720+00:00,126,NONE,1750267807839,5d 13h 55m,8035,43,137094,483693,464612
2025-06-24T07:41:11.010920+00:00,126,NONE,1750267807839,5d 14h 11m,8051,43,137147,483948,464867
2025-06-24T07:56:26.017338+00:00,126,NONE,1750267807839,5d 14h 26m,8066,43,137236,484244,465253
2025-06-24T08:11:40.243450+00:00,126,NONE,1750267807839,5d 14h 41m,8081,43,137302,484528,465552
2025-06-24T08:26:54.567707+00:00,126,NONE,1750267807839,5d 14h 56m,8096,43,137395,484936,465958
2025-06-24T08:42:09.158687+00:00,126,NONE,1750267807839,5d 15h 12m,8112,43,137465,485230,466175
2025-06-24T08:57:24.254563+00:00,126,NONE,1750267807839,5d 15h 27m,8127,43,137560,485647,466598
2025-06-24T09:12:38.970611+00:00,126,NONE,1750267807839,5d 15h 42m,8142,43,137623,485945,466863
2025-06-24T13:33:43.768952+00:00,126,NONE,1750267807839,5d 20h 3m,8403,43,139489,493950,474748
2025-06-24T13:48:59.065104+00:00,126,NONE,1750267807839,5d 20h 18m,8418,43,139649,494564,475276
2025-06-24T14:04:13.939447+00:00,126,NONE,1750267807839,5d 20h 34m,8434,43,139787,495065,475791
2025-06-24T14:19:29.017922+00:00,126,NONE,1750267807839,5d 20h 49m,8449,43,139959,495630,476354
2025-06-24T14:34:43.875944+00:00,126,NONE,1750267807839,5d 21h 4m,8464,43,140109,496147,476936
2025-06-24T14:49:58.647755+00:00,126,NONE,1750267807839,5d 21h 19m,8479,43,140243,496934,477583
2025-06-24T15:05:13.850933+00:00,126,NONE,1750267807839,5d 21h 35m,8495,43,140379,497489,478109
2025-06-24T15:20:28.915302+00:00,126,NONE,1750267807839,5d 21h 50m,8510,43,140541,498277,478840
2025-06-24T23:47:49.208318+00:00,126,NONE,1750267807839,6d 6h 17m,9017,43,146809,529964,510352
2025-06-25T00:03:03.769151+00:00,126,NONE,1750267807839,6d 6h 32m,9032,43,146986,530839,511205
2025-06-25T00:18:17.656082+00:00,126,NONE,1750267807839,6d 6h 48m,9048,43,147122,531582,511911
2025-06-25T00:33:30.762684+00:00,126,NONE,1750267807839,6d 7h 3m,9063,43,147257,532585,512739
2025-06-25T00:48:45.253223+00:00,126,NONE,1750267807839,6d 7h 18m,9078,43,147371,533395,513350
2025-06-25T01:04:00.069968+00:00,126,NONE,1750267807839,6d 7h 33m,9093,43,147491,534335,514216
2025-06-25T03:08:51.406907+00:00,126,NONE,1750267807839,6d 9h 38m,9218,43,148519,540528,520326
2025-06-25T03:24:05.594877+00:00,126,NONE,1750267807839,6d 9h 53m,9233,43,148621,541341,521098
2025-06-25T03:39:19.850582+00:00,126,NONE,1750267807839,6d 10h 9m,9249,43,148715,541991,521787
2025-06-25T03:54:34.144284+00:00,126,NONE,1750267807839,6d 10h 24m,9264,43,148847,542630,522399
2025-06-25T04:09:48.248043+00:00,126,NONE,1750267807839,6d 10h 39m,9279,43,148942,543150,523030
2025-06-25T04:25:02.265117+00:00,126,NONE,1750267807839,6d 10h 54m,9294,43,149075,543810,523636
2025-06-25T04:40:16.710853+00:00,126,NONE,1750267807839,6d 11h 10m,9310,43,149166,544302,524120
2025-06-25T04:53:41.992598+00:00,126,NONE,1750267807839,6d 11h 23m,9323,43,149277,544852,524715
2025-06-25T05:24:18.989312+00:00,126,NONE,1750267807839,6d 11h 54m,9354,43,149472,545826,525741
2025-06-25T05:39:32.891226+00:00,126,NONE,1750267807839,6d 12h 9m,9369,43,149552,546230,526150
2025-06-25T05:54:47.947692+00:00,126,NONE,1750267807839,6d 12h 24m,9384,43,149644,546629,526577
2025-06-25T06:10:02.006392+00:00,126,NONE,1750267807839,6d 12h 39m,9399,43,149712,546939,526918
2025-06-25T06:25:16.631064+00:00,126,NONE,1750267807839,6d 12h 55m,9415,43,149818,547350,527349
2025-06-25T06:40:31.085391+00:00,126,NONE,1750267807839,6d 13h 10m,9430,43,149880,547746,527686
2025-06-25T06:55:45.646446+00:00,126,NONE,1750267807839,6d 13h 25m,9445,43,149972,548341,528184
2025-06-25T07:10:59.995303+00:00,126,NONE,1750267807839,6d 13h 40m,9460,43,150026,548678,528498
2025-06-26T00:35:54.661840+00:00,126,NONE,1750267807839,7d 7h 5m,10505,43,159976,594543,579032
2025-06-26T00:51:09.851919+00:00,126,NONE,1750267807839,7d 7h 21m,10521,43,160127,595474,579857
2025-06-26T01:06:23.869489+00:00,126,NONE,1750267807839,7d 7h 36m,10536,43,160210,595879,580236
2025-06-26T01:21:37.673062+00:00,126,NONE,1750267807839,7d 7h 51m,10551,43,160375,596648,580991
2025-06-26T01:36:51.929282+00:00,126,NONE,1750267807839,7d 8h 6m,10566,43,160464,597010,581326
2025-06-26T01:52:07.524426+00:00,126,NONE,1750267807839,7d 8h 21m,10581,43,160650,597735,581969
2025-06-26T02:07:21.938316+00:00,126,NONE,1750267807839,7d 8h 37m,10597,43,160755,598165,582410
2025-06-26T02:22:36.635928+00:00,126,NONE,1750267807839,7d 8h 52m,10612,43,160884,598950,583128
2025-06-26T02:37:51.117481+00:00,126,NONE,1750267807839,7d 9h 7m,10627,43,160978,599501,583666
2025-06-26T02:53:05.054100+00:00,126,NONE,1750267807839,7d 9h 22m,10642,43,161089,600205,584293
2025-06-26T03:08:19.031529+00:00,126,NONE,1750267807839,7d 9h 38m,10658,43,161201,600723,584836
2025-06-26T03:23:33.590662+00:00,126,NONE,1750267807839,7d 9h 53m,10673,43,161300,601335,585405
2025-06-26T03:38:47.939441+00:00,126,NONE,1750267807839,7d 10h 8m,10688,43,161402,601820,585960
2025-06-26T03:54:02.176029+00:00,126,NONE,1750267807839,7d 10h 23m,10703,43,161494,602379,586456
2025-06-26T04:16:56.006727+00:00,126,NONE,1750267807839,7d 10h 46m,10726,43,161636,602974,587103
2025-06-26T04:32:09.894930+00:00,126,NONE,1750267807839,7d 11h 2m,10742,43,161748,603677,587768
2025-06-26T06:40:09.022729+00:00,126,NONE,1750267807839,7d 13h 10m,10870,43,162371,606653,590623
2025-06-26T06:40:55.981577+00:00,126,NONE,1750267807839,7d 13h 10m,10870,43,162372,606653,590623
2025-06-26T06:56:13.170314+00:00,126,NONE,1750267807839,7d 13h 26m,10886,43,162420,606873,590856
2025-06-26T07:11:30.191630+00:00,126,NONE,1750267807839,7d 13h 41m,10901,43,162497,607291,591247
2025-06-26T07:26:47.428508+00:00,126,NONE,1750267807839,7d 13h 56m,10916,43,162533,607519,591454
2025-06-26T07:42:05.042588+00:00,126,NONE,1750267807839,7d 14h 11m,10931,43,162623,607882,591824
2025-06-26T07:57:30.774146+00:00,126,NONE,1750267807839,7d 14h 27m,10947,43,162663,608073,592046
2025-06-26T08:12:49.776341+00:00,126,NONE,1750267807839,7d 14h 42m,10962,43,162729,608421,592346
2025-06-26T08:28:07.326873+00:00,126,NONE,1750267807839,7d 14h 57m,10977,43,162793,608645,592554
2025-06-26T08:43:25.117593+00:00,126,NONE,1750267807839,7d 15h 13m,10993,43,162858,608910,592887
2025-06-26T08:58:42.333554+00:00,126,NONE,1750267807839,7d 15h 28m,11008,43,162923,609171,593135
2025-06-26T09:13:58.995727+00:00,126,NONE,1750267807839,7d 15h 43m,11023,43,163005,609417,593400
2025-06-26T09:29:15.619267+00:00,126,NONE,1750267807839,7d 15h 59m,11039,43,163079,609672,593681
2025-06-26T09:44:32.300231+00:00,126,NONE,1750267807839,7d 16h 14m,11054,43,163133,610007,594051
2025-06-26T09:59:49.220233+00:00,126,NONE,1750267807839,7d 16h 29m,11069,43,163213,610432,594404
2025-06-26T10:15:07.327485+00:00,126,NONE,1750267807839,7d 16h 44m,11084,43,163283,610742,594669
2025-06-26T10:30:24.094560+00:00,126,NONE,1750267807839,7d 17h 0m,11100,43,163372,611170,595061
2025-06-26T10:45:40.937655+00:00,126,NONE,1750267807839,7d 17h 15m,11115,43,163436,611421,595316
2025-06-26T11:00:57.820836+00:00,126,NONE,1750267807839,7d 17h 30m,11130,43,163567,611833,595726
2025-06-26T11:16:14.949384+00:00,126,NONE,1750267807839,7d 17h 46m,11146,43,163639,612144,596031
2025-06-26T11:31:31.387567+00:00,126,NONE,1750267807839,7d 18h 1m,11161,43,163736,612747,596548
2025-06-26T11:46:48.368096+00:00,126,NONE,1750267807839,7d 18h 16m,11176,43,163808,613079,596797
2025-06-26T12:02:04.937908+00:00,126,NONE,1750267807839,7d 18h 31m,11191,43,163927,613680,597338
2025-06-26T12:17:21.983499+00:00,126,NONE,1750267807839,7d 18h 47m,11207,43,164013,614003,597810
2025-06-26T12:32:38.819387+00:00,126,NONE,1750267807839,7d 19h 2m,11222,43,164127,614718,598552
2025-06-26T12:47:55.573775+00:00,126,NONE,1750267807839,7d 19h 17m,11237,43,164231,615113,599055
2025-06-26T13:03:12.624002+00:00,126,NONE,1750267807839,7d 19h 33m,11253,43,164326,615739,599799
2025-06-26T13:18:29.625356+00:00,126,NONE,1750267807839,7d 19h 48m,11268,43,164433,616112,600211
2025-06-26T13:33:46.734499+00:00,126,NONE,1750267807839,7d 20h 3m,11283,43,164570,616689,600796
2025-06-26T13:49:03.087884+00:00,126,NONE,1750267807839,7d 20h 18m,11298,43,164689,617166,601306
2025-06-26T14:04:19.557798+00:00,126,NONE,1750267807839,7d 20h 34m,11314,43,164796,617624,601789
2025-06-26T14:19:40.282122+00:00,126,NONE,1750267807839,7d 20h 49m,11329,43,164948,618203,602302
2025-06-26T14:34:57.509736+00:00,126,NONE,1750267807839,7d 21h 4m,11344,43,165074,618657,602688
2025-06-26T14:50:15.669217+00:00,126,NONE,1750267807839,7d 21h 20m,11360,43,165239,619396,603295
2025-06-26T15:05:32.222612+00:00,126,NONE,1750267807839,7d 21h 35m,11375,43,165346,619839,603678
2025-06-26T15:20:50.065001+00:00,126,NONE,1750267807839,7d 21h 50m,11390,43,165496,620568,604380
2025-06-26T15:36:06.528939+00:00,126,NONE,1750267807839,7d 22h 5m,11405,43,165605,621076,604860
2025-06-26T15:51:23.092452+00:00,126,NONE,1750267807839,7d 22h 21m,11421,43,165776,621822,605544
2025-06-26T16:06:39.948499+00:00,126,NONE,1750267807839,7d 22h 36m,11436,43,165899,622247,605940
2025-06-26T16:21:57.994995+00:00,126,NONE,1750267807839,7d 22h 51m,11451,43,166128,622967,606650
2025-06-26T16:37:17.239906+00:00,126,NONE,1750267807839,7d 23h 7m,11467,43,166255,623299,607032
2025-06-26T16:52:34.987812+00:00,126,NONE,1750267807839,7d 23h 22m,11482,43,166447,623971,607851
2025-06-26T17:07:55.652275+00:00,126,NONE,1750267807839,7d 23h 37m,11497,43,166602,624474,608390
2025-06-26T17:23:12.163218+00:00,126,NONE,1750267807839,7d 23h 53m,11513,43,166784,625300,609154
2025-06-26T17:38:30.235507+00:00,126,NONE,1750267807839,8d 0h 8m,11528,43,166963,626012,609888
2025-06-26T17:53:47.721491+00:00,126,NONE,1750267807839,8d 0h 23m,11543,43,167128,627182,610868
2025-06-26T18:09:06.153429+00:00,126,NONE,1750267807839,8d 0h 38m,11558,43,167333,627959,611762
2025-06-26T18:24:25.414054+00:00,126,NONE,1750267807839,8d 0h 54m,11574,43,167525,629027,612718
2025-06-26T18:39:44.828544+00:00,126,NONE,1750267807839,8d 1h 9m,11589,43,167775,630059,613799
2025-06-26T18:55:01.891386+00:00,126,NONE,1750267807839,8d 1h 24m,11604,43,167929,630833,614591
2025-06-26T19:10:20.025362+00:00,126,NONE,1750267807839,8d 1h 40m,11620,43,168126,631935,615779
2025-06-26T19:25:36.884302+00:00,126,NONE,1750267807839,8d 1h 55m,11635,43,168258,632647,616556
2025-06-26T19:40:54.127832+00:00,126,NONE,1750267807839,8d 2h 10m,11650,43,168454,633954,617754
2025-06-26T19:56:11.674163+00:00,126,NONE,1750267807839,8d 2h 26m,11666,43,168583,634695,618421
2025-06-26T20:11:29.562245+00:00,126,NONE,1750267807839,8d 2h 41m,11681,43,168795,635932,619510
2025-06-26T20:26:50.454616+00:00,126,NONE,1750267807839,8d 2h 56m,11696,43,168947,636666,620174
2025-06-26T20:42:09.181312+00:00,126,NONE,1750267807839,8d 3h 12m,11712,43,169149,637916,621220
2025-06-26T20:57:26.525699+00:00,126,NONE,1750267807839,8d 3h 27m,11727,43,169269,638614,621922
2025-06-26T21:12:43.947810+00:00,126,NONE,1750267807839,8d 3h 42m,11742,43,169441,639601,623004
2025-06-26T21:28:02.094708+00:00,126,NONE,1750267807839,8d 3h 57m,11757,43,169573,640243,623719
2025-06-26T21:43:19.598132+00:00,126,NONE,1750267807839,8d 4h 13m,11773,43,169714,641136,624661
2025-06-26T21:58:40.061152+00:00,126,NONE,1750267807839,8d 4h 28m,11788,43,169855,641806,625245
2025-06-26T22:13:57.536711+00:00,126,NONE,1750267807839,8d 4h 43m,11803,43,169983,642551,626069
2025-06-26T22:29:14.893574+00:00,126,NONE,1750267807839,8d 4h 59m,11819,43,170121,643238,626672
2025-06-26T22:44:33.620482+00:00,126,NONE,1750267807839,8d 5h 14m,11834,43,170228,644191,627354
2025-06-26T22:59:52.776765+00:00,126,NONE,1750267807839,8d 5h 29m,11849,43,170375,644991,628012
2025-06-26T23:15:10.312012+00:00,126,NONE,1750267807839,8d 5h 45m,11865,43,170540,645736,628622
2025-06-26T23:30:28.765849+00:00,126,NONE,1750267807839,8d 6h 0m,11880,43,170713,646689,629380
2025-06-26T23:45:46.671570+00:00,126,NONE,1750267807839,8d 6h 15m,11895,43,170836,647242,629821
2025-06-27T00:01:05.902961+00:00,126,NONE,1750267807839,8d 6h 30m,11910,43,170970,648120,630656
2025-06-27T00:16:45.679144+00:00,126,NONE,1750267807839,8d 6h 46m,11926,43,171054,648684,631205
2025-06-27T00:32:04.397226+00:00,126,NONE,1750267807839,8d 7h 1m,11941,43,171203,649914,632310
2025-06-27T00:47:21.831805+00:00,126,NONE,1750267807839,8d 7h 17m,11957,43,171290,650461,632802
2025-06-27T01:02:40.578182+00:00,126,NONE,1750267807839,8d 7h 32m,11972,43,171409,651451,633864
2025-06-27T01:17:59.782169+00:00,126,NONE,1750267807839,8d 7h 47m,11987,43,171493,652071,634449
2025-06-27T01:33:16.890041+00:00,126,NONE,1750267807839,8d 8h 3m,12003,43,171616,652944,635199
2025-06-27T01:48:34.027303+00:00,126,NONE,1750267807839,8d 8h 18m,12018,43,171723,653461,635679
2025-06-27T02:03:54.966138+00:00,126,NONE,1750267807839,8d 8h 33m,12033,43,171831,654221,636309
2025-06-27T02:19:12.696282+00:00,126,NONE,1750267807839,8d 8h 49m,12049,43,171954,654721,636854
2025-06-27T02:34:30.209224+00:00,126,NONE,1750267807839,8d 9h 4m,12064,43,172074,655481,637532
2025-06-27T02:50:03.982755+00:00,126,NONE,1750267807839,8d 9h 19m,12079,43,172169,656046,638030
2025-06-27T03:05:21.874026+00:00,126,NONE,1750267807839,8d 9h 35m,12095,43,172287,656644,638691
2025-06-27T03:20:40.434008+00:00,126,NONE,1750267807839,8d 9h 50m,12110,43,172391,657245,639391
2025-06-27T03:36:12.162452+00:00,126,NONE,1750267807839,8d 10h 6m,12126,43,172479,657711,639866
2025-06-27T03:51:30.853957+00:00,126,NONE,1750267807839,8d 10h 21m,12141,43,172619,658484,640463
2025-06-27T04:06:49.049235+00:00,126,NONE,1750267807839,8d 10h 36m,12156,43,172682,658986,640836
2025-06-27T04:22:07.969324+00:00,126,NONE,1750267807839,8d 10h 52m,12172,43,172767,659777,641487
2025-06-27T04:37:27.234534+00:00,126,NONE,1750267807839,8d 11h 7m,12187,43,172817,660240,641886
2025-06-27T04:52:44.099968+00:00,126,NONE,1750267807839,8d 11h 22m,12202,43,172928,661145,642645
2025-06-27T05:08:00.762918+00:00,126,NONE,1750267807839,8d 11h 37m,12217,43,172973,661515,642967
2025-06-27T05:23:17.684148+00:00,126,NONE,1750267807839,8d 11h 53m,12233,43,173032,662134,643541
2025-06-27T05:38:34.583129+00:00,126,NONE,1750267807839,8d 12h 8m,12248,43,173080,662541,643904
2025-06-27T05:53:51.606341+00:00,126,NONE,1750267807839,8d 12h 23m,12263,43,173141,663037,644409
2025-06-27T06:09:10.816050+00:00,126,NONE,1750267807839,8d 12h 39m,12279,43,173203,663367,644775
2025-06-27T06:24:27.215358+00:00,126,NONE,1750267807839,8d 12h 54m,12294,43,173279,663919,645212
2025-06-27T06:39:43.945015+00:00,126,NONE,1750267807839,8d 13h 9m,12309,43,173336,664336,645587
2025-06-27T06:55:00.376939+00:00,126,NONE,1750267807839,8d 13h 24m,12324,43,173424,664796,646085
2025-06-27T07:10:18.354454+00:00,126,NONE,1750267807839,8d 13h 40m,12340,43,173494,665109,646407
2025-06-27T07:25:38.136464+00:00,126,NONE,1750267807839,8d 13h 55m,12355,43,173543,665452,646671
2025-06-27T07:40:55.119850+00:00,126,NONE,1750267807839,8d 14h 10m,12370,43,173635,665711,646917
2025-06-27T07:56:11.839962+00:00,126,NONE,1750267807839,8d 14h 26m,12386,43,173710,665953,647168
2025-06-27T08:11:28.767320+00:00,126,NONE,1750267807839,8d 14h 41m,12401,43,173804,666294,647528
2025-06-27T08:26:46.174005+00:00,126,NONE,1750267807839,8d 14h 56m,12416,43,173859,666527,647807
2025-06-27T08:42:02.944103+00:00,126,NONE,1750267807839,8d 15h 11m,12431,43,173964,666907,648214
2025-06-27T08:57:19.974970+00:00,126,NONE,1750267807839,8d 15h 27m,12447,43,174032,667115,648467
2025-06-27T09:12:36.914214+00:00,126,NONE,1750267807839,8d 15h 42m,12462,43,174120,667559,648905
2025-06-27T09:27:53.944590+00:00,126,NONE,1750267807839,8d 15h 57m,12477,43,174177,667789,649134
2025-06-27T09:43:10.700449+00:00,126,NONE,1750267807839,8d 16h 13m,12493,43,174279,668264,649621
2025-06-27T09:58:27.593507+00:00,126,NONE,1750267807839,8d 16h 28m,12508,43,174340,668542,649930
2025-06-27T10:13:44.738164+00:00,126,NONE,1750267807839,8d 16h 43m,12523,43,174438,669016,650405
2025-06-27T10:29:02.042690+00:00,126,NONE,1750267807839,8d 16h 58m,12538,43,174535,669356,650723
2025-06-27T10:44:18.985164+00:00,126,NONE,1750267807839,8d 17h 14m,12554,43,174649,669936,651195
2025-06-27T10:59:35.851082+00:00,126,NONE,1750267807839,8d 17h 29m,12569,43,174747,670262,651433
2025-06-27T11:14:54.105072+00:00,126,NONE,1750267807839,8d 17h 44m,12584,43,174860,670773,651839
2025-06-27T11:30:11.748599+00:00,126,NONE,1750267807839,8d 18h 0m,12600,43,174981,671059,652105
2025-06-27T11:45:28.462162+00:00,126,NONE,1750267807839,8d 18h 15m,12615,43,175074,671542,652542
2025-06-27T12:01:39.287872+00:00,126,NONE,1750267807839,8d 18h 31m,12631,43,175180,672032,653054
2025-06-27T12:17:45.290736+00:00,126,NONE,1750267807839,8d 18h 47m,12647,43,175286,672373,653460
2025-06-27T12:33:53.250066+00:00,126,NONE,1750267807839,8d 19h 3m,12663,43,175415,672880,654062
2025-06-27T12:49:12.214458+00:00,126,NONE,1750267807839,8d 19h 19m,12679,43,175533,673295,654454
2025-06-27T13:04:28.949832+00:00,126,NONE,1750267807839,8d 19h 34m,12694,43,175689,673882,655019
2025-06-27T13:19:45.956456+00:00,126,NONE,1750267807839,8d 19h 49m,12709,43,175823,674258,655342
2025-06-27T13:35:02.685447+00:00,126,NONE,1750267807839,8d 20h 4m,12724,43,175947,674985,655967
2025-06-27T13:50:19.741690+00:00,126,NONE,1750267807839,8d 20h 20m,12740,43,176108,675507,656498
2025-06-27T14:05:36.888657+00:00,126,NONE,1750267807839,8d 20h 35m,12755,43,176221,676061,656983
2025-06-27T14:20:54.660357+00:00,126,NONE,1750267807839,8d 20h 50m,12770,43,176332,676375,657296
2025-06-27T14:36:11.665131+00:00,126,NONE,1750267807839,8d 21h 6m,12786,43,176467,676913,657789
2025-06-27T14:51:28.875621+00:00,126,NONE,1750267807839,8d 21h 21m,12801,43,176646,677678,658535
2025-06-27T15:06:46.874374+00:00,126,NONE,1750267807839,8d 21h 36m,12816,43,176795,678210,659050
2025-06-27T15:22:03.888500+00:00,126,NONE,1750267807839,8d 21h 51m,12831,43,176943,678923,659744
2025-06-27T15:37:20.620272+00:00,126,NONE,1750267807839,8d 22h 7m,12847,43,177052,679507,660271
2025-06-27T15:52:37.663536+00:00,126,NONE,1750267807839,8d 22h 22m,12862,43,177224,680382,661166
2025-06-27T16:07:55.046917+00:00,126,NONE,1750267807839,8d 22h 37m,12877,43,177348,681027,661735
2025-06-27T16:23:12.468389+00:00,126,NONE,1750267807839,8d 22h 53m,12893,43,177515,681878,662470
2025-06-27T16:38:29.800752+00:00,126,NONE,1750267807839,8d 23h 8m,12908,43,177682,682583,663250
2025-06-27T16:53:47.709059+00:00,126,NONE,1750267807839,8d 23h 23m,12923,43,177880,683140,663876
2025-06-27T17:09:04.872645+00:00,126,NONE,1750267807839,8d 23h 38m,12938,43,178134,684009,664757
2025-06-27T17:24:30.246875+00:00,126,NONE,1750267807839,8d 23h 54m,12954,43,178361,684882,665942
2025-06-27T17:39:47.725018+00:00,126,NONE,1750267807839,9d 0h 9m,12969,43,178611,685940,666995
2025-06-27T17:55:04.888551+00:00,126,NONE,1750267807839,9d 0h 24m,12984,43,178784,686966,668158
2025-06-27T18:10:22.063777+00:00,126,NONE,1750267807839,9d 0h 40m,13000,43,179021,688267,669437
2025-06-27T18:25:40.047659+00:00,126,NONE,1750267807839,9d 0h 55m,13015,43,179229,689401,670594
2025-06-27T18:40:56.955054+00:00,126,NONE,1750267807839,9d 1h 10m,13030,43,179426,690762,671895
2025-06-27T18:56:14.704652+00:00,126,NONE,1750267807839,9d 1h 26m,13046,43,179659,691931,673154
2025-06-27T19:11:35.064427+00:00,126,NONE,1750267807839,9d 1h 41m,13061,43,179895,693204,674678
2025-06-27T19:26:53.466908+00:00,126,NONE,1750267807839,9d 1h 56m,13076,43,180041,694388,675870
2025-06-27T19:42:12.099533+00:00,126,NONE,1750267807839,9d 2h 12m,13092,43,180243,695851,677303
2025-06-27T19:57:29.401007+00:00,126,NONE,1750267807839,9d 2h 27m,13107,43,180393,696883,678407
2025-06-27T20:12:49.120389+00:00,126,NONE,1750267807839,9d 2h 42m,13122,43,180583,698363,680031
2025-06-27T20:28:06.086711+00:00,126,NONE,1750267807839,9d 2h 57m,13137,43,180774,699500,681069
2025-06-27T20:43:24.551657+00:00,126,NONE,1750267807839,9d 3h 13m,13153,43,180965,701113,682487
2025-06-27T20:58:41.917355+00:00,126,NONE,1750267807839,9d 3h 28m,13168,43,181139,702326,683573
2025-06-27T21:13:59.181350+00:00,126,NONE,1750267807839,9d 3h 43m,13183,43,181341,703642,684893
2025-06-27T21:29:24.636283+00:00,126,NONE,1750267807839,9d 3h 59m,13199,43,181554,704815,686311
2025-06-27T21:44:43.933828+00:00,126,NONE,1750267807839,9d 4h 14m,13214,43,181722,706004,687601
2025-06-27T22:00:02.353072+00:00,126,NONE,1750267807839,9d 4h 29m,13229,43,181901,707513,688964
2025-06-27T22:15:20.074420+00:00,126,NONE,1750267807839,9d 4h 45m,13245,43,182076,708898,690030
2025-06-27T22:30:37.412894+00:00,126,NONE,1750267807839,9d 5h 0m,13260,43,182221,710187,691159
2025-06-27T22:45:54.596136+00:00,126,NONE,1750267807839,9d 5h 15m,13275,43,182357,711113,692276
2025-06-27T23:01:11.785867+00:00,126,NONE,1750267807839,9d 5h 31m,13291,43,182503,712252,693503
2025-06-27T23:16:30.322533+00:00,126,NONE,1750267807839,9d 5h 46m,13306,43,182632,713071,694324
2025-06-27T23:31:49.188654+00:00,126,NONE,1750267807839,9d 6h 1m,13321,43,182785,714258,695566
2025-06-27T23:47:06.238622+00:00,126,NONE,1750267807839,9d 6h 16m,13336,43,182920,715076,696311
2025-06-28T00:02:30.141807+00:00,126,NONE,1750267807839,9d 6h 32m,13352,43,183067,715904,697182
2025-06-28T00:17:48.157896+00:00,126,NONE,1750267807839,9d 6h 47m,13367,43,183203,716585,697820
2025-06-28T00:33:05.157520+00:00,126,NONE,1750267807839,9d 7h 2m,13382,43,183334,717315,698594
2025-06-28T00:48:25.033929+00:00,126,NONE,1750267807839,9d 7h 18m,13398,43,183467,718188,699317
2025-06-28T01:03:45.935364+00:00,126,NONE,1750267807839,9d 7h 33m,13413,43,183642,719047,699977
2025-06-28T01:19:05.694466+00:00,126,NONE,1750267807839,9d 7h 48m,13428,43,183758,719761,700708
2025-06-28T01:34:26.745540+00:00,126,NONE,1750267807839,9d 8h 4m,13444,43,183875,720509,701424
2025-06-28T01:49:48.526232+00:00,126,NONE,1750267807839,9d 8h 19m,13459,43,184004,721304,702146
2025-06-28T02:05:06.612335+00:00,126,NONE,1750267807839,9d 8h 34m,13474,43,184115,721849,702750
2025-06-28T02:20:38.350678+00:00,126,NONE,1750267807839,9d 8h 50m,13490,43,184255,722624,703435
2025-06-28T02:35:57.781025+00:00,126,NONE,1750267807839,9d 9h 5m,13505,43,184404,723325,704116
